Track Name,Popularity,Danceability,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,intensity,Cluster,PCA1,PCA2,Cluster Label
"Can't Take My Eyes off of You - From ""Jersey Boys""",44,0.692,0.11,0.11,0.0,0.138,0.464,131.999,-5.263426,1,0.07642380537313948,-0.012260192450292251,"Popular, Moderate Dance, Positive Vibes"
Blackout,0,0.666,0.139,0.00718,0.0,0.054,0.792,122.955,-3.883731,2,-0.3442409787371521,-0.3305609582712887,"Upbeat, Less Popular, Positive"
Maybe Tonight,24,0.492,0.0283,0.702,1.59e-06,0.109,0.317,133.954,-2.464042,3,-0.2039933142805037,0.547326249950453,"Acoustic, Neutral, Relaxed"
Disease,52,0.541,0.0583,0.0187,0.0,0.143,0.84,115.052,-3.870951,1,0.17273788517390964,-0.25432410766667185,"Popular, Moderate Dance, Positive Vibes"
Nobody Does It Better,64,0.368,0.0288,0.703,7.66e-06,0.202,0.338,135.384,-5.117697000000001,3,0.19221149267379234,0.5966906010561781,"Acoustic, Neutral, Relaxed"
The Whole of the Moon - 2004 Remaster,2,0.606,0.0291,0.119,7.16e-06,0.125,0.584,105.813,-5.6913920000000005,2,-0.3505321464936292,-0.10069638896794003,"Upbeat, Less Popular, Positive"
Hey Mr. D.J. - Original Mix - Edit,35,0.84,0.0631,0.0187,0.00167,0.1,0.89,101.295,-3.901788,2,0.021140544726115207,-0.3904191997649527,"Upbeat, Less Popular, Positive"
Beach Baby,24,0.394,0.0671,0.0339,0.000179,0.861,0.431,135.351,-8.209984,0,-0.15251693265942023,-0.009983305228570993,"Mid-tempo, Less Popular, Melancholic"
Video Killed The Radio Star,74,0.68,0.0754,0.103,0.00828,0.204,0.251,131.165,-7.829544,1,0.3690310692789962,0.1451763887621238,"Popular, Moderate Dance, Positive Vibes"
A.I.M. Fire!,0,0.602,0.0339,0.00148,0.00135,0.191,0.822,125.947,-2.769214,2,-0.3503051277431859,-0.32611402173282916,"Upbeat, Less Popular, Positive"
Wizard - Radio Edit,37,0.565,0.052,0.00439,0.488,0.616,0.0795,127.844,-4.31894,0,-0.026669315423408557,0.18795844066024406,"Mid-tempo, Less Popular, Melancholic"
Ten Days,0,0.516,0.0327,0.46,0.0,0.129,0.342,83.613,-4.051056,0,-0.42023468286002147,0.3307790386606633,"Mid-tempo, Less Popular, Melancholic"
Livin' On A Prayer,0,0.559,0.0311,0.0591,3.59e-05,0.0896,0.854,122.666,-7.496544000000001,2,-0.3559497650329541,-0.3227550181728786,"Upbeat, Less Popular, Positive"
Juniorâs Farm - 2014 Remaster,12,0.522,0.034,0.0185,0.000145,0.0991,0.508,132.065,-5.855645,0,-0.24673537197035597,-0.08979547831276669,"Mid-tempo, Less Popular, Melancholic"
Don't Wake Me Up,0,0.602,0.051,0.0548,0.0,0.144,0.206,127.967,-3.591127,0,-0.37995052570061555,0.11072698223847965,"Mid-tempo, Less Popular, Melancholic"
One Step Closer,83,0.492,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,-4.282011,1,0.4742118698960157,-0.014210149412043904,"Popular, Moderate Dance, Positive Vibes"
Love Me Again,0,0.5,0.0433,0.00445,0.000422,0.0969,0.233,126.019,-4.204888,0,-0.37894394803717574,0.08597211265639282,"Mid-tempo, Less Popular, Melancholic"
Painless,0,0.629,0.0303,0.0141,8.89e-05,0.0846,0.679,105.298,-3.338262,2,-0.35375423266663353,-0.22810878206386137,"Upbeat, Less Popular, Positive"
The Sound Of Breaking Up,23,0.726,0.0285,0.0914,0.0,0.0792,0.482,110.45,-4.818814,0,-0.13135558748851728,-0.05776090159370861,"Mid-tempo, Less Popular, Melancholic"
Johnny Run Away,0,0.817,0.151,0.734,0.00831,0.105,0.497,92.476,-3.82875,3,-0.422060592377009,0.3218543105648865,"Acoustic, Neutral, Relaxed"
Down Under (feat. Colin Hay),64,0.308,0.168,0.0116,0.000828,0.277,0.0387,171.835,-3.53546,1,0.24699143889739694,0.3321873829400201,"Popular, Moderate Dance, Positive Vibes"
Mmm Mmm Mmm Mmm,71,0.58,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,-4.438999999999999,1,0.3253381172884008,0.2280477303122434,"Popular, Moderate Dance, Positive Vibes"
LoveStoned / I Think She Knows - Radio Edit,45,0.827,0.0529,0.379,1.65e-05,0.277,0.854,121.236,-4.25238,1,0.07979806119487592,-0.11442444224071996,"Popular, Moderate Dance, Positive Vibes"
Runnin' Down A Dream,0,0.467,0.0462,0.00072,0.426,0.494,0.68,169.776,-5.771065,2,-0.3787296984398643,-0.2380818620275587,"Upbeat, Less Popular, Positive"
I Gotta Feeling,0,0.743,0.0265,0.0873,0.0,0.509,0.61,127.96,-4.88325,2,-0.3662029204274053,-0.188432441116619,"Upbeat, Less Popular, Positive"
It's Probably Me,62,0.791,0.084,0.167,4.38e-06,0.0763,0.511,91.021,-5.16764,1,0.26165956160796844,-0.0007523443364907956,"Popular, Moderate Dance, Positive Vibes"
i'm so tired...,1,0.599,0.203,0.176,0.0,0.242,0.534,102.211,-5.173514,0,-0.3686366599942387,-0.035468533918064316,"Mid-tempo, Less Popular, Melancholic"
Let the Little Girl Dance,0,0.585,0.0716,0.255,0.0,0.361,0.965,143.418,-5.033377000000001,2,-0.37433956968061133,-0.26556455998011236,"Upbeat, Less Popular, Positive"
I Choose You,61,0.673,0.0683,0.0819,0.0,0.0812,0.708,90.107,-3.260576,1,0.2613105472337688,-0.14244501825400763,"Popular, Moderate Dance, Positive Vibes"
When You Say Nothing At All,0,0.567,0.023,0.166,1.2e-06,0.0869,0.352,86.969,-4.812444,0,-0.38646288162043085,0.1040843096008299,"Mid-tempo, Less Popular, Melancholic"
Don't Look Back in Anger - Remastered,77,0.327,0.0645,0.0708,3.79e-06,0.148,0.326,162.937,-3.036306,1,0.38671789286762714,0.20575882099246307,"Popular, Moderate Dance, Positive Vibes"
King Of The Mountain - Remastered,38,0.455,0.0692,0.0307,0.0,0.174,0.76,73.916,-3.23268,1,0.021351589601202092,-0.17281398961479427,"Popular, Moderate Dance, Positive Vibes"
Hero (feat. Josey Scott),69,0.427,0.0364,0.00216,0.0,0.179,0.304,147.387,-3.82722,1,0.3165906659554667,0.13421979010774934,"Popular, Moderate Dance, Positive Vibes"
Turning Japanese - Non Stop Edit,55,0.503,0.0641,0.0273,7.88e-05,0.396,0.92,179.929,-5.30726,1,0.19778586012915644,-0.3147275823836731,"Popular, Moderate Dance, Positive Vibes"
Killing Me Softly With His Song,0,0.765,0.139,0.0279,1.02e-06,0.571,0.506,92.409,-4.96393,0,-0.3626011839437254,-0.16725532489946332,"Mid-tempo, Less Popular, Melancholic"
Telephone,0,0.825,0.0403,0.00587,0.000789,0.114,0.713,122.021,-4.869695999999999,2,-0.34083109949248824,-0.32760969004825197,"Upbeat, Less Popular, Positive"
Silhouette,32,0.505,0.0281,0.635,1.24e-05,0.113,0.193,84.028,-3.581604,3,-0.12051508013742385,0.5918108712046264,"Acoustic, Neutral, Relaxed"
Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers) - 2016 Remaster,64,0.631,0.026,0.379,0.00273,0.146,0.665,107.26,-4.407054,1,0.25513539733932666,0.09471212975538623,"Popular, Moderate Dance, Positive Vibes"
Music Sounds Better With You,74,0.735,0.336,0.00105,0.15,0.382,0.364,124.174,-5.0688,1,0.3850768805524354,-0.016534137287539108,"Popular, Moderate Dance, Positive Vibes"
Thieves in the Temple,44,0.775,0.042,0.0228,0.0,0.0631,0.646,129.948,-7.153432000000001,1,0.09786613942763023,-0.2225507254955122,"Popular, Moderate Dance, Positive Vibes"
That'll Be The Day - Decca Version,0,0.527,0.0323,0.61,0.0,0.0804,0.882,114.775,-4.839912,2,-0.41191182765528206,0.06357714517175045,"Upbeat, Less Popular, Positive"
Honest,58,0.673,0.0465,0.0121,8.5e-05,0.385,0.312,100.035,-5.536808000000001,1,0.21500380479551273,0.04604253648088236,"Popular, Moderate Dance, Positive Vibes"
Aerial Love,25,0.763,0.0421,0.489,0.0397,0.107,0.263,91.999,-2.263261,3,-0.15894645362652127,0.3680707289060407,"Acoustic, Neutral, Relaxed"
Hero Of The Day,0,0.35,0.0357,8.82e-05,0.0425,0.111,0.78,115.909,-6.42675,2,-0.36622091240535776,-0.24685580232687548,"Upbeat, Less Popular, Positive"
We Walk,20,0.803,0.0359,0.265,0.00202,0.0778,0.753,116.988,-3.663504,2,-0.16346839643767386,-0.13789714293786137,"Upbeat, Less Popular, Positive"
When You Were Mine,34,0.582,0.048,0.385,0.0,0.0932,0.209,120.166,-3.677646,3,-0.06930643437763617,0.3813305437439468,"Acoustic, Neutral, Relaxed"
Sexcrime (Nineteen Eighty-Four),39,0.673,0.0491,0.0303,3.65e-06,0.163,0.558,119.091,-8.855032,1,0.03486253338427581,-0.1464003856110883,"Popular, Moderate Dance, Positive Vibes"
Tom Sawyer,74,0.536,0.0374,0.00145,0.0186,0.06,0.666,87.559,-6.497111,1,0.3905257476118059,-0.13363155196124687,"Popular, Moderate Dance, Positive Vibes"
Thrift Shop (feat. Wanz),0,0.781,0.293,0.0619,0.0,0.0457,0.662,94.992,-3.67411,2,-0.3458506697182312,-0.24187168555944621,"Upbeat, Less Popular, Positive"
Killing In the Name,59,0.457,0.257,0.0185,2.04e-06,0.0247,0.734,86.573,-4.925617000000001,1,0.239588316869204,-0.16140786249477518,"Popular, Moderate Dance, Positive Vibes"
Circles,90,0.695,0.0395,0.192,0.00244,0.0863,0.553,120.042,-2.664714,1,0.5379578992799454,0.060620063111482436,"Popular, Moderate Dance, Positive Vibes"
Dilemma,0,0.73,0.146,0.18,6.14e-05,0.224,0.613,168.091,-4.513704,2,-0.3690096654986641,-0.13019114862540743,"Upbeat, Less Popular, Positive"
Georgia,65,0.388,0.0308,0.312,0.000307,0.0943,0.401,143.554,-4.86552,1,0.24788719752758048,0.28501702913700433,"Popular, Moderate Dance, Positive Vibes"
Come And Get It - Remastered 2010,55,0.616,0.0263,0.0285,1.32e-06,0.208,0.606,94.004,-4.3401000000000005,1,0.19516797191363866,-0.109910096657452,"Popular, Moderate Dance, Positive Vibes"
Up Where We Belong,0,0.646,0.0346,0.476,2.32e-06,0.0921,0.277,139.349,-3.7420110000000006,0,-0.4164453757009409,0.33767502328526383,"Mid-tempo, Less Popular, Melancholic"
Good Riddance (Time of Your Life),82,0.475,0.0302,0.183,0.0,0.161,0.648,94.605,-3.388608,1,0.4474201850642988,0.04651537184408994,"Popular, Moderate Dance, Positive Vibes"
No Such Thing,65,0.668,0.0308,0.0383,0.0,0.13,0.571,131.918,-3.635141,1,0.2984977991390336,-0.08601232186744057,"Popular, Moderate Dance, Positive Vibes"
Jesse,48,0.73,0.0408,0.24,0.0,0.0969,0.779,106.512,-8.18498,1,0.1184799699946536,-0.14635369919811914,"Popular, Moderate Dance, Positive Vibes"
Sleeping Satellite,66,0.6,0.027,0.171,0.000225,0.258,0.749,96.075,-8.127936,1,0.29550340521555063,-0.11526639443244052,"Popular, Moderate Dance, Positive Vibes"
I Feel the Earth Move,0,0.708,0.0289,0.0423,0.0124,0.0381,0.964,124.717,-6.15042,2,-0.3400996164016505,-0.4410515435854622,"Upbeat, Less Popular, Positive"
I Wish I Knew How It Would Feel to Be Free,67,0.687,0.076,0.745,0.0,0.117,0.666,122.253,-4.33551,3,0.25298815874196057,0.3266822810915438,"Acoustic, Neutral, Relaxed"
Harder To Breathe,0,0.661,0.0448,0.0525,0.0,0.0509,0.967,149.907,-4.288795,2,-0.34343116263291273,-0.4165603274735625,"Upbeat, Less Popular, Positive"
Hit the Road Jack,59,0.613,0.257,0.568,0.0,0.727,0.94,172.741,-7.311558,1,0.1866600245761908,-0.013842346229247515,"Popular, Moderate Dance, Positive Vibes"
"Baby, Iâm Gettinâ Better",0,0.389,0.168,0.00186,0.0821,0.494,0.354,185.962,-3.663252,0,-0.38816294077139835,0.011389799285979052,"Mid-tempo, Less Popular, Melancholic"
Italo House Mix,2,0.743,0.0444,0.0191,0.681,0.0704,0.791,121.742,-12.448156,2,-0.33683867209040824,-0.40670594196537363,"Upbeat, Less Popular, Positive"
Praise You,0,0.621,0.0467,0.0405,0.363,0.282,0.558,109.719,-5.942775,0,-0.37301216756285915,-0.15830509514348895,"Mid-tempo, Less Popular, Melancholic"
Warning,61,0.728,0.0294,0.0673,1.61e-05,0.199,0.892,120.989,-2.60176,1,0.2705744382174148,-0.29214928303247817,"Popular, Moderate Dance, Positive Vibes"
Unwell - 2007 Remaster,64,0.442,0.0347,0.0456,0.0,0.328,0.437,80.985,-4.085536,1,0.26526161661302516,0.07562807203291044,"Popular, Moderate Dance, Positive Vibes"
Talking to the Moon,85,0.498,0.032,0.511,0.0,0.107,0.0784,145.867,-2.78539,3,0.423356150901243,0.6370743651272701,"Acoustic, Neutral, Relaxed"
Heaven,52,0.394,0.0403,0.000553,0.0,0.0775,0.36,184.813,-5.13672,1,0.14674379081340194,0.07196747184081753,"Popular, Moderate Dance, Positive Vibes"
Need U (100%) - Radio Edit,49,0.67,0.0537,0.00174,0.00168,0.385,0.457,124.029,-4.327344,1,0.1308400259861483,-0.06370385205450735,"Popular, Moderate Dance, Positive Vibes"
Woman,57,0.542,0.0261,0.0901,0.0346,0.198,0.33,136.022,-4.79952,1,0.19272463112731997,0.12565270161003655,"Popular, Moderate Dance, Positive Vibes"
Circles,1,0.704,0.0402,0.233,0.00144,0.0924,0.534,120.003,-2.681046,0,-0.367438240272189,-0.0031130199325710706,"Mid-tempo, Less Popular, Melancholic"
Every 1's a Winner - Single Version,61,0.727,0.0291,0.0621,0.516,0.133,0.929,107.826,-4.051364,1,0.26370896409015,-0.3364002608458551,"Popular, Moderate Dance, Positive Vibes"
Express Yourself,60,0.667,0.0608,0.0108,0.0,0.176,0.893,115.57,-4.26405,1,0.26337713223980896,-0.325603301789862,"Popular, Moderate Dance, Positive Vibes"
Almost Unreal,38,0.542,0.025,0.0808,0.0,0.126,0.267,92.035,-3.5088120000000003,0,0.0012645912344131927,0.158867661639811,"Mid-tempo, Less Popular, Melancholic"
Spare Me The Details,0,0.634,0.0353,0.045,0.0,0.106,0.974,146.389,-4.484046,2,-0.3452015077562831,-0.41952156762112996,"Upbeat, Less Popular, Positive"
The Logical Song,0,0.528,0.0382,0.00112,0.0379,0.432,0.49,144.031,-5.8545750000000005,0,-0.3742101135884703,-0.11527069722242872,"Mid-tempo, Less Popular, Melancholic"
They Don't Know Us,27,0.749,0.0362,0.0205,0.00107,0.335,0.537,114.007,-4.0992,0,-0.08500761931008033,-0.1461759610923643,"Mid-tempo, Less Popular, Melancholic"
California King Bed,62,0.467,0.0357,0.218,0.0,0.12,0.318,169.93,-2.310012,1,0.22800867666790925,0.2591503164662426,"Popular, Moderate Dance, Positive Vibes"
It Girl,74,0.668,0.0605,0.0165,0.0,0.104,0.345,91.993,-3.400448,1,0.3837172998098104,0.0670764054035925,"Popular, Moderate Dance, Positive Vibes"
Lighthouse,52,0.558,0.0419,0.672,4.81e-06,0.117,0.829,168.393,-3.96867,3,0.10702201167372671,0.18428646801181306,"Acoustic, Neutral, Relaxed"
FRIENDS,81,0.626,0.0504,0.205,0.0,0.128,0.534,95.079,-2.09792,1,0.4403170105666654,0.09935948920344623,"Popular, Moderate Dance, Positive Vibes"
Everybody Loves Somebody,70,0.366,0.0425,0.854,0.0,0.352,0.461,119.182,-4.817902,3,0.23991666864717087,0.6279360117084617,"Acoustic, Neutral, Relaxed"
My Coo Ca Choo,45,0.574,0.189,0.0925,1.25e-05,0.119,0.546,132.027,-4.316312,1,0.08644388020717031,-0.04064808245662427,"Popular, Moderate Dance, Positive Vibes"
She Bop,57,0.583,0.0345,0.00088,0.000163,0.103,0.814,136.794,-4.067415,1,0.22684336710351616,-0.2596391282230877,"Popular, Moderate Dance, Positive Vibes"
rockstar (feat. 21 Savage),87,0.585,0.0712,0.124,7.01e-05,0.131,0.129,159.801,-3.19072,1,0.4899453030866352,0.30797027002125743,"Popular, Moderate Dance, Positive Vibes"
Hello Mary Lou,59,0.648,0.0326,0.0355,4.12e-06,0.0386,0.963,103.454,-6.784020000000001,1,0.2545829211958073,-0.35988463922888264,"Popular, Moderate Dance, Positive Vibes"
Hotel Room Service,59,0.851,0.191,0.00828,0.000258,0.0687,0.773,125.999,-5.340815999999999,1,0.2631269667987496,-0.3169315844317427,"Popular, Moderate Dance, Positive Vibes"
Self Control,79,0.814,0.0342,0.219,0.00382,0.155,0.778,106.679,-8.349992,1,0.43791528870858576,-0.15110637444150588,"Popular, Moderate Dance, Positive Vibes"
"Girls Talk Boys - From ""Ghostbusters"" Original Motion Picture Soundtrack",52,0.829,0.0507,0.104,0.0,0.0943,0.878,120.048,-2.60245,1,0.18347465194954005,-0.29638806058075634,"Popular, Moderate Dance, Positive Vibes"
The Band Played the Boogie,18,0.613,0.0412,0.144,0.313,0.112,0.698,127.489,-9.6922,2,-0.19233077368908688,-0.18001849363409367,"Upbeat, Less Popular, Positive"
I Know There's Something Going On,0,0.585,0.0358,0.0412,0.291,0.0834,0.865,109.011,-6.573855,2,-0.35743849799696775,-0.3475783420191832,"Upbeat, Less Popular, Positive"
HEAVEN,51,0.518,0.129,0.0751,2.39e-05,0.09,0.328,144.032,-5.4317,1,0.13620568290816026,0.10843035765329437,"Popular, Moderate Dance, Positive Vibes"
Uncle Albert / Admiral Halsey - Medley / 2012 Remaster,57,0.371,0.0325,0.58,0.0201,0.175,0.535,91.786,-4.971135,3,0.14256309898747277,0.3838270918726828,"Acoustic, Neutral, Relaxed"
What About Me?,45,0.631,0.029,0.631,0.0,0.145,0.191,126.534,-4.009768,3,0.01783664541676061,0.5562436039245051,"Acoustic, Neutral, Relaxed"
Somebody To Love - Remastered 2011,0,0.461,0.0611,0.169,1.01e-06,0.113,0.353,110.915,-4.801019999999999,0,-0.39302007727636,0.1288061484643631,"Mid-tempo, Less Popular, Melancholic"
Wild Things,57,0.741,0.0886,0.02,0.0,0.0828,0.706,108.029,-3.021076,1,0.23117689628255067,-0.21113844947632537,"Popular, Moderate Dance, Positive Vibes"
Kiss Me Thru The Phone,0,0.757,0.108,0.0192,0.0,0.084,0.814,150.011,-2.730043,2,-0.34028214344280683,-0.3604955895617032,"Upbeat, Less Popular, Positive"
Just Friends,0,0.639,0.049,0.105,0.0,0.143,0.363,110.041,-3.131135,0,-0.3762702931834705,0.03762590776024277,"Mid-tempo, Less Popular, Melancholic"
Honest,44,0.389,0.0485,0.00389,0.0,0.167,0.318,154.919,-4.291796,0,0.06202192347514551,0.1037591319273011,"Mid-tempo, Less Popular, Melancholic"
Hair,0,0.697,0.0397,0.00857,4.41e-05,0.661,0.696,153.962,-3.649099,2,-0.36019329875571454,-0.28677879476141915,"Upbeat, Less Popular, Positive"
Hungry Like the Wolf - 2009 Remaster,77,0.691,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,-6.3108640000000005,1,0.4221460147825358,-0.17162886429896157,"Popular, Moderate Dance, Positive Vibes"
Passenger,0,0.259,0.0325,0.00837,0.0148,0.366,0.197,96.645,-4.212011,0,-0.4005319148509056,0.18362758065076676,"Mid-tempo, Less Popular, Melancholic"
Cracklin' Rosie - Single Version,68,0.562,0.0335,0.319,0.0,0.163,0.846,127.827,-7.462508000000001,1,0.3044177918846921,-0.06555537985960086,"Popular, Moderate Dance, Positive Vibes"
Fight Song,53,0.571,0.081,0.0523,0.0,0.277,0.358,175.962,-3.810499,1,0.15870992468466272,0.06258826462066397,"Popular, Moderate Dance, Positive Vibes"
If I Were A Carpenter,44,0.585,0.0271,0.197,0.0,0.245,0.666,126.836,-4.763282,1,0.06643089003009617,-0.04811360759770417,"Popular, Moderate Dance, Positive Vibes"
Russian Roulette,0,0.48,0.0447,0.046,0.0,0.107,0.265,80.051,-2.796444,0,-0.3827351389478496,0.1174936116023732,"Mid-tempo, Less Popular, Melancholic"
Love Takes Time,28,0.598,0.0275,0.727,0.0,0.085,0.252,126.219,-3.42336,3,-0.1621391909193945,0.5769713118785499,"Acoustic, Neutral, Relaxed"
Rhythm Of The Night,0,0.716,0.0457,0.0761,2.26e-05,0.0806,0.957,115.121,-9.375648,2,-0.3440896780766912,-0.43577558160129465,"Upbeat, Less Popular, Positive"
If You Leave Me Can I Come Too?,35,0.741,0.0272,0.24,0.00025,0.211,0.826,110.968,-3.066875,2,-0.012350373287484895,-0.16497618950394927,"Upbeat, Less Popular, Positive"
I Like The Way - Radio Edit,0,0.642,0.0431,0.0248,0.0146,0.084,0.777,127.988,-3.095938,2,-0.3502310757144326,-0.29337041124796065,"Upbeat, Less Popular, Positive"
Black Hole,62,0.878,0.0591,0.142,0.0,0.0981,0.658,124.069,-3.61024,1,0.2745492683078168,-0.13607076307821742,"Popular, Moderate Dance, Positive Vibes"
Praise You,0,0.621,0.0467,0.0405,0.363,0.282,0.558,109.719,-5.942775,0,-0.37301216756285915,-0.15830509514348895,"Mid-tempo, Less Popular, Melancholic"
Closer to Free,39,0.497,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,-7.734999999999999,1,0.016255490902912284,-0.07773449467758886,"Popular, Moderate Dance, Positive Vibes"
Run This Town,51,0.657,0.275,0.267,0.0,0.365,0.457,86.771,-1.6891200000000002,1,0.1276150734534196,0.13690601738928534,"Popular, Moderate Dance, Positive Vibes"
Rock On,42,0.708,0.2,0.922,0.00775,0.755,0.619,75.192,-3.5414100000000004,3,-0.0294358233658083,0.43974194938693506,"Acoustic, Neutral, Relaxed"
Ma Baker,52,0.744,0.142,0.0392,4.9e-05,0.318,0.904,129.001,-5.11784,1,0.1826154272403634,-0.360389568091448,"Popular, Moderate Dance, Positive Vibes"
Bend It,42,0.626,0.0514,0.293,0.000211,0.0733,0.701,115.831,-3.133179,1,0.04433668511945027,-0.004977086909572881,"Popular, Moderate Dance, Positive Vibes"
Bloom,0,0.708,0.0328,0.031,0.0,0.392,0.504,120.932,-3.642396,0,-0.3642689293484047,-0.13551491958542572,"Mid-tempo, Less Popular, Melancholic"
All Good Things (Come To An End),67,0.661,0.0342,0.245,1.22e-05,0.11,0.388,100.893,-4.976532000000001,1,0.2902968223936895,0.1783715779219268,"Popular, Moderate Dance, Positive Vibes"
Choirgirl - 2011 Remastered,52,0.655,0.0256,0.341,0.0,0.15,0.771,97.279,-2.2053330000000004,1,0.14359772546964944,-0.005600142396099017,"Popular, Moderate Dance, Positive Vibes"
"Show Me Heaven - From ""Days Of Thunder"" Soundtrack",0,0.522,0.0263,0.105,0.000176,0.0537,0.513,155.884,-4.50252,0,-0.3759251329762593,-0.04263916601403944,"Mid-tempo, Less Popular, Melancholic"
Youngblood,84,0.596,0.463,0.0169,0.0,0.124,0.152,120.274,-4.367356,1,0.4778685466226421,0.19265389986906137,"Popular, Moderate Dance, Positive Vibes"
If You Had My Love,67,0.68,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,-4.375,1,0.3273740623475093,-0.22613233705192398,"Popular, Moderate Dance, Positive Vibes"
My Life Would Suck Without You,72,0.526,0.0509,0.0014,0.0,0.144,0.424,144.982,-3.5332920000000003,1,0.3587094142433085,0.03150257168734988,"Popular, Moderate Dance, Positive Vibes"
Clothes Off!!,51,0.761,0.11,0.0225,0.0,0.34,0.742,114.987,-3.8364,1,0.1678694934311027,-0.25865868881905835,"Popular, Moderate Dance, Positive Vibes"
Whatever You Like,47,0.68,0.0814,0.0202,0.0,0.224,0.495,149.994,-4.1657280000000005,1,0.11438812130786458,-0.0840466569096251,"Popular, Moderate Dance, Positive Vibes"
"Eye Level (Original Theme from ""Van Der Valk"")",0,0.576,0.0345,0.819,0.26,0.103,0.408,116.48,-3.298842,3,-0.45501123554671363,0.5079145471139629,"Acoustic, Neutral, Relaxed"
